"","date","state","overdose_search_12m","naloxone_search_12m"
"21299",2006-11-25,"Maryland",47.3380769230769,NA
"21300",2006-12-02,"Maryland",60.4588461538462,NA
"21301",2006-12-09,"Maryland",60.4588461538462,NA
"21302",2006-12-16,"Maryland",73.1888461538462,NA
"21303",2006-12-23,"Maryland",73.1888461538462,NA
"21304",2006-12-30,"Maryland",73.1888461538462,NA
"21305",2007-01-06,"Maryland",73.1888461538462,NA
"21306",2007-01-13,"Maryland",73.1888461538462,NA
"21307",2007-01-20,"Maryland",85.8228846153846,NA
"21308",2007-01-27,"Maryland",85.8228846153846,NA
"21309",2007-02-03,"Maryland",85.8228846153846,NA
"21310",2007-02-10,"Maryland",85.8228846153846,NA
"21311",2007-02-17,"Maryland",85.8228846153846,NA
"21312",2007-02-24,"Maryland",85.8228846153846,NA
"21313",2007-03-03,"Maryland",85.8228846153846,NA
"21314",2007-03-10,"Maryland",97.5684615384615,NA
"21315",2007-03-17,"Maryland",97.5684615384615,NA
"21316",2007-03-24,"Maryland",97.5684615384615,NA
"21317",2007-03-31,"Maryland",80.1503846153846,NA
"21318",2007-04-07,"Maryland",80.1503846153846,NA
"21319",2007-04-14,"Maryland",80.1503846153846,NA
"21320",2007-04-21,"Maryland",80.1503846153846,NA
"21321",2007-04-28,"Maryland",80.1503846153846,NA
"21322",2007-05-05,"Maryland",80.1503846153846,NA
"21323",2007-05-12,"Maryland",80.1503846153846,NA
"21324",2007-05-19,"Maryland",80.1503846153846,NA
"21325",2007-05-26,"Maryland",94.6903846153846,NA
"21326",2007-06-02,"Maryland",94.6903846153846,NA
"21327",2007-06-09,"Maryland",104.820192307692,NA
"21328",2007-06-16,"Maryland",104.820192307692,NA
"21329",2007-06-23,"Maryland",104.820192307692,NA
"21330",2007-06-30,"Maryland",104.820192307692,NA
"21331",2007-07-07,"Maryland",104.820192307692,NA
"21332",2007-07-14,"Maryland",104.820192307692,NA
"21333",2007-07-21,"Maryland",104.820192307692,NA
"21334",2007-07-28,"Maryland",104.820192307692,NA
"21335",2007-08-04,"Maryland",104.820192307692,NA
"21336",2007-08-11,"Maryland",104.820192307692,NA
"21337",2007-08-18,"Maryland",118.725769230769,NA
"21338",2007-08-25,"Maryland",130.628461538462,NA
"21339",2007-09-01,"Maryland",130.628461538462,NA
"21340",2007-09-08,"Maryland",129.936153846154,NA
"21341",2007-09-15,"Maryland",139.839615384615,NA
"21342",2007-09-22,"Maryland",139.839615384615,NA
"21343",2007-09-29,"Maryland",139.839615384615,NA
"21344",2007-10-06,"Maryland",136.607884615385,NA
"21345",2007-10-13,"Maryland",151.996538461538,NA
"21346",2007-10-20,"Maryland",163.410192307692,NA
"21347",2007-10-27,"Maryland",174.613461538462,NA
"21348",2007-11-03,"Maryland",183.9825,NA
"21349",2007-11-10,"Maryland",193.325769230769,NA
"21350",2007-11-17,"Maryland",193.325769230769,NA
"21351",2007-11-24,"Maryland",217.014038461538,NA
"21352",2007-12-01,"Maryland",215.863846153846,NA
"21353",2007-12-08,"Maryland",226.449423076923,NA
"21354",2007-12-15,"Maryland",213.719423076923,NA
"21355",2007-12-22,"Maryland",213.719423076923,NA
"21356",2007-12-29,"Maryland",213.719423076923,NA
"21357",2008-01-05,"Maryland",213.719423076923,NA
"21358",2008-01-12,"Maryland",223.500384615385,NA
"21359",2008-01-19,"Maryland",221.881538461538,NA
"21360",2008-01-26,"Maryland",235.290769230769,NA
"21361",2008-02-02,"Maryland",247.303076923077,NA
"21362",2008-02-09,"Maryland",260.104038461538,NA
"21363",2008-02-16,"Maryland",260.104038461538,NA
"21364",2008-02-23,"Maryland",271.680576923077,NA
"21365",2008-03-01,"Maryland",279.751153846154,NA
"21366",2008-03-08,"Maryland",278.814615384615,NA
"21367",2008-03-15,"Maryland",278.814615384615,NA
"21368",2008-03-22,"Maryland",278.814615384615,NA
"21369",2008-03-29,"Maryland",278.814615384615,NA
"21370",2008-04-05,"Maryland",286.968076923077,NA
"21371",2008-04-12,"Maryland",295.246346153846,NA
"21372",2008-04-19,"Maryland",303.851538461538,NA
"21373",2008-04-26,"Maryland",315.705,NA
"21374",2008-05-03,"Maryland",326.445192307692,NA
"21375",2008-05-10,"Maryland",334.859038461538,NA
"21376",2008-05-17,"Maryland",343.353461538462,NA
"21377",2008-05-24,"Maryland",345.778653846154,NA
"21378",2008-05-31,"Maryland",345.778653846154,NA
"21379",2008-06-07,"Maryland",344.438076923077,NA
"21380",2008-06-14,"Maryland",344.438076923077,NA
"21381",2008-06-21,"Maryland",344.438076923077,NA
"21382",2008-06-28,"Maryland",344.438076923077,NA
"21383",2008-07-05,"Maryland",344.438076923077,NA
"21384",2008-07-12,"Maryland",361.277307692308,NA
"21385",2008-07-19,"Maryland",371.351346153846,NA
"21386",2008-07-26,"Maryland",371.351346153846,NA
"21387",2008-08-02,"Maryland",382.684423076923,NA
"21388",2008-08-09,"Maryland",382.684423076923,NA
"21389",2008-08-16,"Maryland",381.277692307692,NA
"21390",2008-08-23,"Maryland",369.375,NA
"21391",2008-08-30,"Maryland",379.834423076923,NA
"21392",2008-09-06,"Maryland",381.0925,NA
"21393",2008-09-13,"Maryland",371.189038461538,NA
"21394",2008-09-20,"Maryland",379.493653846154,NA
"21395",2008-09-27,"Maryland",379.493653846154,NA
"21396",2008-10-04,"Maryland",380.854230769231,NA
"21397",2008-10-11,"Maryland",377.2225,NA
"21398",2008-10-18,"Maryland",383.215961538462,NA
"21399",2008-10-25,"Maryland",383.965961538462,NA
"21400",2008-11-01,"Maryland",381.98,NA
"21401",2008-11-08,"Maryland",372.636730769231,NA
"21402",2008-11-15,"Maryland",385.915961538462,NA
"21403",2008-11-22,"Maryland",362.227692307692,NA
"21404",2008-11-29,"Maryland",350.257115384615,NA
"21405",2008-12-06,"Maryland",349.758269230769,NA
"21406",2008-12-13,"Maryland",363.269615384615,NA
"21407",2008-12-20,"Maryland",363.269615384615,NA
"21408",2008-12-27,"Maryland",363.269615384615,NA
"21409",2009-01-03,"Maryland",363.269615384615,NA
"21410",2009-01-10,"Maryland",365.240192307692,NA
"21411",2009-01-17,"Maryland",354.225,NA
"21412",2009-01-24,"Maryland",353.678461538462,NA
"21413",2009-01-31,"Maryland",341.666153846154,NA
"21414",2009-02-07,"Maryland",340.517115384615,NA
"21415",2009-02-14,"Maryland",340.517115384615,NA
"21416",2009-02-21,"Maryland",338.976346153846,NA
"21417",2009-02-28,"Maryland",342.390576923077,NA
"21418",2009-03-07,"Maryland",345.062115384615,NA
"21419",2009-03-14,"Maryland",358.469423076923,NA
"21420",2009-03-21,"Maryland",373.153076923077,NA
"21421",2009-03-28,"Maryland",382.101153846154,NA
"21422",2009-04-04,"Maryland",383.599230769231,NA
"21423",2009-04-11,"Maryland",388.601923076923,NA
"21424",2009-04-18,"Maryland",392.982884615385,NA
"21425",2009-04-25,"Maryland",381.129423076923,NA
"21426",2009-05-02,"Maryland",382.644038461538,NA
"21427",2009-05-09,"Maryland",381.497692307692,NA
"21428",2009-05-16,"Maryland",380.750192307692,NA
"21429",2009-05-23,"Maryland",363.785,NA
"21430",2009-05-30,"Maryland",377.534038461538,NA
"21431",2009-06-06,"Maryland",378.398653846154,NA
"21432",2009-06-13,"Maryland",387.866346153846,NA
"21433",2009-06-20,"Maryland",398.903846153846,NA
"21434",2009-06-27,"Maryland",415.182884615385,NA
"21435",2009-07-04,"Maryland",425.912307692308,NA
"21436",2009-07-11,"Maryland",409.073076923077,NA
"21437",2009-07-18,"Maryland",398.999038461538,NA
"21438",2009-07-25,"Maryland",408.2925,NA
"21439",2009-08-01,"Maryland",407.564807692308,NA
"21440",2009-08-08,"Maryland",417.940384615385,NA
"21441",2009-08-15,"Maryland",405.441538461538,NA
"21442",2009-08-22,"Maryland",414.490384615385,NA
"21443",2009-08-29,"Maryland",415.406730769231,NA
"21444",2009-09-05,"Maryland",414.386346153846,NA
"21445",2009-09-12,"Maryland",414.386346153846,NA
"21446",2009-09-19,"Maryland",406.081730769231,NA
"21447",2009-09-26,"Maryland",428.751538461538,NA
"21448",2009-10-03,"Maryland",424.897692307692,NA
"21449",2009-10-10,"Maryland",424.449807692308,NA
"21450",2009-10-17,"Maryland",416.217884615385,NA
"21451",2009-10-24,"Maryland",414.956153846154,NA
"21452",2009-10-31,"Maryland",415.433653846154,NA
"21453",2009-11-07,"Maryland",425.280961538462,NA
"21454",2009-11-14,"Maryland",426.667307692308,NA
"21455",2009-11-21,"Maryland",440.392692307692,NA
"21456",2009-11-28,"Maryland",440.392692307692,NA
"21457",2009-12-05,"Maryland",445.114615384615,NA
"21458",2009-12-12,"Maryland",450.737884615385,NA
"21459",2009-12-19,"Maryland",459.873653846154,NA
"21460",2009-12-26,"Maryland",471.822692307692,NA
"21461",2010-01-02,"Maryland",485.041153846154,NA
"21462",2010-01-09,"Maryland",484.370192307692,NA
"21463",2010-01-16,"Maryland",495.6925,NA
"21464",2010-01-23,"Maryland",490.684230769231,NA
"21465",2010-01-30,"Maryland",490.684230769231,NA
"21466",2010-02-06,"Maryland",479.032307692308,NA
"21467",2010-02-13,"Maryland",487.964615384615,NA
"21468",2010-02-20,"Maryland",489.487692307692,NA
"21469",2010-02-27,"Maryland",487.3025,NA
"21470",2010-03-06,"Maryland",483.541538461538,NA
"21471",2010-03-13,"Maryland",482.264230769231,NA
"21472",2010-03-20,"Maryland",476.730576923077,NA
"21473",2010-03-27,"Maryland",476.458653846154,NA
"21474",2010-04-03,"Maryland",480.315192307692,NA
"21475",2010-04-10,"Maryland",476.359423076923,NA
"21476",2010-04-17,"Maryland",479.920576923077,NA
"21477",2010-04-24,"Maryland",492.006153846154,NA
"21478",2010-05-01,"Maryland",490.811153846154,NA
"21479",2010-05-08,"Maryland",494.317692307692,NA
"21480",2010-05-15,"Maryland",496.128461538462,NA
"21481",2010-05-22,"Maryland",511.238461538462,NA
"21482",2010-05-29,"Maryland",505.015769230769,NA
"21483",2010-06-05,"Maryland",505.718653846154,NA
"21484",2010-06-12,"Maryland",505.034038461538,NA
"21485",2010-06-19,"Maryland",504.703653846154,NA
"21486",2010-06-26,"Maryland",488.424615384615,NA
"21487",2010-07-03,"Maryland",503.465384615385,NA
"21488",2010-07-10,"Maryland",513.017115384615,NA
"21489",2010-07-17,"Maryland",520.932307692308,NA
"21490",2010-07-24,"Maryland",524.021153846154,NA
"21491",2010-07-31,"Maryland",521.218653846154,NA
"21492",2010-08-07,"Maryland",510.843076923077,NA
"21493",2010-08-14,"Maryland",568.678653846154,NA
"21494",2010-08-21,"Maryland",578.687307692308,NA
"21495",2010-08-28,"Maryland",567.311538461538,NA
"21496",2010-09-04,"Maryland",560.433846153846,NA
"21497",2010-09-11,"Maryland",572.391346153846,NA
"21498",2010-09-18,"Maryland",583.342884615385,NA
"21499",2010-09-25,"Maryland",571.567307692308,NA
"21500",2010-10-02,"Maryland",580.108846153846,NA
"21501",2010-10-09,"Maryland",578.711346153846,NA
"21502",2010-10-16,"Maryland",579.480384615385,NA
"21503",2010-10-23,"Maryland",581.918846153846,NA
"21504",2010-10-30,"Maryland",585.166923076923,NA
"21505",2010-11-06,"Maryland",583.1025,NA
"21506",2010-11-13,"Maryland",585.242115384615,NA
"21507",2010-11-20,"Maryland",583.819615384615,NA
"21508",2010-11-27,"Maryland",593.477692307692,NA
"21509",2010-12-04,"Maryland",593.044615384615,NA
"21510",2010-12-11,"Maryland",584.298653846154,NA
"21511",2010-12-18,"Maryland",585.136153846154,NA
"21512",2010-12-25,"Maryland",573.187115384615,NA
"21513",2011-01-01,"Maryland",559.968653846154,NA
"21514",2011-01-08,"Maryland",560.464423076923,NA
"21515",2011-01-15,"Maryland",561.941923076923,NA
"21516",2011-01-22,"Maryland",564.520192307692,NA
"21517",2011-01-29,"Maryland",574.391538461538,NA
"21518",2011-02-05,"Maryland",584.940769230769,NA
"21519",2011-02-12,"Maryland",587.821923076923,NA
"21520",2011-02-19,"Maryland",591.436153846154,NA
"21521",2011-02-26,"Maryland",594.152692307692,NA
"21522",2011-03-05,"Maryland",593.051153846154,NA
"21523",2011-03-12,"Maryland",592.129038461538,NA
"21524",2011-03-19,"Maryland",595.346730769231,NA
"21525",2011-03-26,"Maryland",596.039807692308,NA
"21526",2011-04-02,"Maryland",592.490769230769,NA
"21527",2011-04-09,"Maryland",594.639230769231,NA
"21528",2011-04-16,"Maryland",588.436346153846,NA
"21529",2011-04-23,"Maryland",589.353076923077,NA
"21530",2011-04-30,"Maryland",590.271346153846,NA
"21531",2011-05-07,"Maryland",589.864615384615,NA
"21532",2011-05-14,"Maryland",590.091538461538,NA
"21533",2011-05-21,"Maryland",588.658846153846,NA
"21534",2011-05-28,"Maryland",591.352692307692,NA
"21535",2011-06-04,"Maryland",591.856730769231,NA
"21536",2011-06-11,"Maryland",592.439038461538,NA
"21537",2011-06-18,"Maryland",592.959423076923,NA
"21538",2011-06-25,"Maryland",605.434807692308,NA
"21539",2011-07-02,"Maryland",587.976730769231,NA
"21540",2011-07-09,"Maryland",585.926538461538,NA
"21541",2011-07-16,"Maryland",586.460192307692,NA
"21542",2011-07-23,"Maryland",582.126923076923,NA
"21543",2011-07-30,"Maryland",585.5525,NA
"21544",2011-08-06,"Maryland",591.858653846154,NA
"21545",2011-08-13,"Maryland",543.9125,NA
"21546",2011-08-20,"Maryland",539.082692307692,NA
"21547",2011-08-27,"Maryland",548.339423076923,NA
"21548",2011-09-03,"Maryland",549.738461538462,NA
"21549",2011-09-10,"Maryland",547.623653846154,NA
"21550",2011-09-17,"Maryland",550.311153846154,NA
"21551",2011-09-24,"Maryland",549.975576923077,NA
"21552",2011-10-01,"Maryland",541.060576923077,NA
"21553",2011-10-08,"Maryland",542.655961538461,NA
"21554",2011-10-15,"Maryland",544.415,NA
"21555",2011-10-22,"Maryland",544.023269230769,NA
"21556",2011-10-29,"Maryland",543.873269230769,NA
"21557",2011-11-05,"Maryland",548.261346153846,NA
"21558",2011-11-12,"Maryland",544.404807692308,NA
"21559",2011-11-19,"Maryland",543.430576923077,NA
"21560",2011-11-26,"Maryland",542.996730769231,NA
"21561",2011-12-03,"Maryland",539.255,NA
"21562",2011-12-10,"Maryland",538.562115384615,NA
"21563",2011-12-17,"Maryland",536.608846153846,NA
"21564",2011-12-24,"Maryland",547.023076923077,NA
"21565",2011-12-31,"Maryland",562.802884615385,NA
"21566",2012-01-07,"Maryland",565.903846153846,NA
"21567",2012-01-14,"Maryland",563.735961538462,NA
"21568",2012-01-21,"Maryland",561.374807692308,NA
"21569",2012-01-28,"Maryland",563.312692307692,NA
"21570",2012-02-04,"Maryland",561.987115384615,NA
"21571",2012-02-11,"Maryland",560.275961538462,NA
"21572",2012-02-18,"Maryland",561.264615384615,NA
"21573",2012-02-25,"Maryland",563.637307692308,NA
"21574",2012-03-03,"Maryland",565.992307692308,NA
"21575",2012-03-10,"Maryland",566.1925,NA
"21576",2012-03-17,"Maryland",565.489615384615,NA
"21577",2012-03-24,"Maryland",566.215192307692,NA
"21578",2012-03-31,"Maryland",567.802884615385,NA
"21579",2012-04-07,"Maryland",566.739807692308,NA
"21580",2012-04-14,"Maryland",565.204423076923,NA
"21581",2012-04-21,"Maryland",561.452884615385,NA
"21582",2012-04-28,"Maryland",562.601346153846,NA
"21583",2012-05-05,"Maryland",562.824807692308,NA
"21584",2012-05-12,"Maryland",564.880384615385,NA
"21585",2012-05-19,"Maryland",560.012692307692,NA
"21586",2012-05-26,"Maryland",561.350576923077,NA
"21587",2012-06-02,"Maryland",559.775384615385,NA
"21588",2012-06-09,"Maryland",562.805576923077,NA
"21589",2012-06-16,"Maryland",560.740769230769,NA
"21590",2012-06-23,"Maryland",558.973846153846,NA
"21591",2012-06-30,"Maryland",561.434807692308,NA
"21592",2012-07-07,"Maryland",564.284038461538,NA
"21593",2012-07-14,"Maryland",562.738653846154,NA
"21594",2012-07-21,"Maryland",563.861538461538,NA
"21595",2012-07-28,"Maryland",565.351346153846,NA
"21596",2012-08-04,"Maryland",568.336923076923,NA
"21597",2012-08-11,"Maryland",569.230384615385,NA
"21598",2012-08-18,"Maryland",564.983269230769,NA
"21599",2012-08-25,"Maryland",567.857884615385,NA
"21600",2012-09-01,"Maryland",570.2175,NA
"21601",2012-09-08,"Maryland",571.379230769231,NA
"21602",2012-09-15,"Maryland",567.81,NA
"21603",2012-09-22,"Maryland",566.345961538462,NA
"21604",2012-09-29,"Maryland",568.399423076923,NA
"21605",2012-10-06,"Maryland",567.441923076923,NA
"21606",2012-10-13,"Maryland",564.396923076923,NA
"21607",2012-10-20,"Maryland",564.989807692308,NA
"21608",2012-10-27,"Maryland",565.222884615385,NA
"21609",2012-11-03,"Maryland",562.8225,NA
"21610",2012-11-10,"Maryland",560.026923076923,NA
"21611",2012-11-17,"Maryland",558.455384615385,NA
"21612",2012-11-24,"Maryland",558.271538461539,NA
"21613",2012-12-01,"Maryland",558.022692307692,NA
"21614",2012-12-08,"Maryland",559.617115384615,NA
"21615",2012-12-15,"Maryland",563.948269230769,NA
"21616",2012-12-22,"Maryland",563.018653846154,NA
"21617",2012-12-29,"Maryland",555.446538461538,NA
"21618",2013-01-05,"Maryland",553.495192307692,NA
"21619",2013-01-12,"Maryland",553.773846153846,NA
"21620",2013-01-19,"Maryland",556.420961538462,NA
"21621",2013-01-26,"Maryland",554.752115384615,NA
"21622",2013-02-02,"Maryland",555.876923076923,NA
"21623",2013-02-09,"Maryland",555.015961538462,NA
"21624",2013-02-16,"Maryland",546.666923076923,NA
"21625",2013-02-23,"Maryland",540.817307692308,NA
"21626",2013-03-02,"Maryland",538.879230769231,NA
"21627",2013-03-09,"Maryland",539.15,NA
"21628",2013-03-16,"Maryland",538.005,NA
"21629",2013-03-23,"Maryland",537.229230769231,NA
"21630",2013-03-30,"Maryland",533.336730769231,NA
"21631",2013-04-06,"Maryland",533.540961538462,NA
"21632",2013-04-13,"Maryland",534.955576923077,NA
"21633",2013-04-20,"Maryland",537.412307692308,NA
"21634",2013-04-27,"Maryland",536.455961538462,NA
"21635",2013-05-04,"Maryland",537.931346153846,NA
"21636",2013-05-11,"Maryland",535.581538461538,NA
"21637",2013-05-18,"Maryland",536.693076923077,NA
"21638",2013-05-25,"Maryland",534.209615384615,NA
"21639",2013-06-01,"Maryland",534.324230769231,NA
"21640",2013-06-08,"Maryland",532.633076923077,NA
"21641",2013-06-15,"Maryland",534.256153846154,NA
"21642",2013-06-22,"Maryland",533.250961538462,NA
"21643",2013-06-29,"Maryland",531.474615384615,NA
"21644",2013-07-06,"Maryland",531.950384615385,NA
"21645",2013-07-13,"Maryland",535.971346153846,NA
"21646",2013-07-20,"Maryland",543.859230769231,NA
"21647",2013-07-27,"Maryland",542.400192307692,NA
"21648",2013-08-03,"Maryland",545.733461538462,NA
"21649",2013-08-10,"Maryland",544.094615384615,NA
"21650",2013-08-17,"Maryland",544.017115384615,NA
"21651",2013-08-24,"Maryland",542.962692307692,NA
"21652",2013-08-31,"Maryland",542.686730769231,NA
"21653",2013-09-07,"Maryland",543.828653846154,NA
"21654",2013-09-14,"Maryland",541.966346153846,NA
"21655",2013-09-21,"Maryland",542.063846153846,NA
"21656",2013-09-28,"Maryland",542.309807692308,NA
"21657",2013-10-05,"Maryland",543.846923076923,NA
"21658",2013-10-12,"Maryland",546.701923076923,NA
"21659",2013-10-19,"Maryland",544.555192307692,NA
"21660",2013-10-26,"Maryland",545.206153846154,NA
"21661",2013-11-02,"Maryland",544.953846153846,NA
"21662",2013-11-09,"Maryland",546.406730769231,NA
"21663",2013-11-16,"Maryland",545.906730769231,NA
"21664",2013-11-23,"Maryland",543.363269230769,NA
"21665",2013-11-30,"Maryland",542.358653846154,NA
"21666",2013-12-07,"Maryland",540.894230769231,NA
"21667",2013-12-14,"Maryland",538.716153846154,NA
"21668",2013-12-21,"Maryland",539.755961538462,NA
"21669",2013-12-28,"Maryland",540.371730769231,NA
"21670",2014-01-04,"Maryland",552.266923076923,NA
"21671",2014-01-11,"Maryland",554.411538461538,NA
"21672",2014-01-18,"Maryland",557.957115384615,NA
"21673",2014-01-25,"Maryland",559.111538461538,NA
"21674",2014-02-01,"Maryland",559.334807692308,NA
"21675",2014-02-08,"Maryland",571.038269230769,NA
"21676",2014-02-15,"Maryland",574.566538461538,NA
"21677",2014-02-22,"Maryland",577.010384615385,NA
"21678",2014-03-01,"Maryland",581.501346153846,NA
"21679",2014-03-08,"Maryland",578.767115384615,NA
"21680",2014-03-15,"Maryland",576.463653846154,NA
"21681",2014-03-22,"Maryland",579.613076923077,NA
"21682",2014-03-29,"Maryland",584.506923076923,NA
"21683",2014-04-05,"Maryland",586.858269230769,NA
"21684",2014-04-12,"Maryland",592.47,NA
"21685",2014-04-19,"Maryland",592.8225,NA
"21686",2014-04-26,"Maryland",596.847884615385,NA
"21687",2014-05-03,"Maryland",597.252115384615,NA
"21688",2014-05-10,"Maryland",607.811923076923,NA
"21689",2014-05-17,"Maryland",611.460769230769,NA
"21690",2014-05-24,"Maryland",615.782115384615,NA
"21691",2014-05-31,"Maryland",620.471153846154,NA
"21692",2014-06-07,"Maryland",620.273653846154,NA
"21693",2014-06-14,"Maryland",618.694230769231,NA
"21694",2014-06-21,"Maryland",619.646538461539,NA
"21695",2014-06-28,"Maryland",623.291730769231,NA
"21696",2014-07-05,"Maryland",620.969230769231,NA
"21697",2014-07-12,"Maryland",621.393461538462,NA
"21698",2014-07-19,"Maryland",614.05,NA
"21699",2014-07-26,"Maryland",614.0875,NA
"21700",2014-08-02,"Maryland",613.601538461538,NA
"21701",2014-08-09,"Maryland",616.215,NA
"21702",2014-08-16,"Maryland",617.656923076923,NA
"21703",2014-08-23,"Maryland",619.292692307692,NA
"21704",2014-08-30,"Maryland",618.125576923077,NA
"21705",2014-09-06,"Maryland",616.5125,NA
"21706",2014-09-13,"Maryland",618.015576923077,NA
"21707",2014-09-20,"Maryland",620.255961538462,NA
"21708",2014-09-27,"Maryland",621.088653846154,NA
"21709",2014-10-04,"Maryland",617.864807692308,NA
"21710",2014-10-11,"Maryland",616.906730769231,NA
"21711",2014-10-18,"Maryland",618.391923076923,NA
"21712",2014-10-25,"Maryland",614.491153846154,NA
"21713",2014-11-01,"Maryland",616.411153846154,NA
"21714",2014-11-08,"Maryland",616.547307692308,NA
"21715",2014-11-15,"Maryland",618.713076923077,NA
"21716",2014-11-22,"Maryland",621.860384615385,NA
"21717",2014-11-29,"Maryland",625.3825,NA
"21718",2014-12-06,"Maryland",627.787115384615,NA
"21719",2014-12-13,"Maryland",629.476538461538,NA
"21720",2014-12-20,"Maryland",627.807692307692,NA
"21721",2014-12-27,"Maryland",628.015384615385,NA
"21722",2015-01-03,"Maryland",615.494423076923,5.79907051282051
"21723",2015-01-10,"Maryland",614.214423076923,5.79907051282051
"21724",2015-01-17,"Maryland",610.378076923077,5.79907051282051
"21725",2015-01-24,"Maryland",609.14,5.79907051282051
"21726",2015-01-31,"Maryland",611.666923076923,5.79907051282051
"21727",2015-02-07,"Maryland",603.276730769231,8.43907051282051
"21728",2015-02-14,"Maryland",602.938461538462,8.43907051282051
"21729",2015-02-21,"Maryland",603.7475,8.43907051282051
"21730",2015-02-28,"Maryland",603.866346153846,8.43907051282051
"21731",2015-03-07,"Maryland",605.361153846154,8.43907051282051
"21732",2015-03-14,"Maryland",607.925192307692,8.43907051282051
"21733",2015-03-21,"Maryland",608.015192307692,8.43907051282051
"21734",2015-03-28,"Maryland",609.007692307692,8.43907051282051
"21735",2015-04-04,"Maryland",607.310769230769,11.2350320512821
"21736",2015-04-11,"Maryland",603.521346153846,11.2350320512821
"21737",2015-04-18,"Maryland",604.2675,11.2350320512821
"21738",2015-04-25,"Maryland",599.499807692308,11.2350320512821
"21739",2015-05-02,"Maryland",597.916730769231,11.2350320512821
"21740",2015-05-09,"Maryland",588.551730769231,11.2350320512821
"21741",2015-05-16,"Maryland",583.351730769231,11.2350320512821
"21742",2015-05-23,"Maryland",579.829807692308,11.2350320512821
"21743",2015-05-30,"Maryland",574.481153846154,11.2350320512821
"21744",2015-06-06,"Maryland",572.036346153846,11.2350320512821
"21745",2015-06-13,"Maryland",575.635769230769,11.2350320512821
"21746",2015-06-20,"Maryland",576.370769230769,11.2350320512821
"21747",2015-06-27,"Maryland",571.408076923077,11.2350320512821
"21748",2015-07-04,"Maryland",572.782307692308,11.2350320512821
"21749",2015-07-11,"Maryland",569.724423076923,11.2350320512821
"21750",2015-07-18,"Maryland",572.139807692308,14.2925320512821
"21751",2015-07-25,"Maryland",573.435961538462,17.7346474358974
"21752",2015-08-01,"Maryland",567.483461538462,17.7346474358974
"21753",2015-08-08,"Maryland",567.093269230769,17.7346474358974
"21754",2015-08-15,"Maryland",565.913846153846,17.7346474358974
"21755",2015-08-22,"Maryland",564.954038461539,17.7346474358974
"21756",2015-08-29,"Maryland",565.743269230769,17.7346474358974
"21757",2015-09-05,"Maryland",566.140192307692,20.6398397435897
"21758",2015-09-12,"Maryland",567.905,20.6398397435897
"21759",2015-09-19,"Maryland",569.246923076923,20.6398397435897
"21760",2015-09-26,"Maryland",568.432692307692,20.6398397435897
"21761",2015-10-03,"Maryland",572.434230769231,23.1825320512821
"21762",2015-10-10,"Maryland",574.314807692308,23.1825320512821
"21763",2015-10-17,"Maryland",576.380576923077,26.1696474358974
"21764",2015-10-24,"Maryland",581.253269230769,26.1696474358974
"21765",2015-10-31,"Maryland",577.558269230769,26.1696474358974
"21766",2015-11-07,"Maryland",578.884230769231,29.3258012820513
"21767",2015-11-14,"Maryland",580.192884615385,29.3258012820513
"21768",2015-11-21,"Maryland",583.682884615385,29.3258012820513
"21769",2015-11-28,"Maryland",580.128461538462,28.7435897435897
"21770",2015-12-05,"Maryland",582.653653846154,26.5689743589744
"21771",2015-12-12,"Maryland",582.0625,24.5301923076923
"21772",2015-12-19,"Maryland",585.733076923077,23.5267307692308
"21773",2015-12-26,"Maryland",588.775961538462,23.5267307692308
"21774",2016-01-02,"Maryland",589.360576923077,23.5267307692308
"21775",2016-01-09,"Maryland",589.984230769231,25.4790384615385
"21776",2016-01-16,"Maryland",590.369423076923,25.4790384615385
"21777",2016-01-23,"Maryland",593.937692307692,25.4790384615385
"21778",2016-01-30,"Maryland",592.684615384615,25.4790384615385
"21779",2016-02-06,"Maryland",592.455192307692,22.8390384615385
"21780",2016-02-13,"Maryland",591.339615384615,22.8390384615385
"21781",2016-02-20,"Maryland",593.814807692308,22.8390384615385
"21782",2016-02-27,"Maryland",591.728461538461,22.8390384615385
"21783",2016-03-05,"Maryland",595.543653846154,25.9092307692308
"21784",2016-03-12,"Maryland",595.235576923077,25.9092307692308
"21785",2016-03-19,"Maryland",595.081153846154,25.9092307692308
"21786",2016-03-26,"Maryland",597.296730769231,27.8019230769231
"21787",2016-04-02,"Maryland",597.891346153846,26.8655769230769
"21788",2016-04-09,"Maryland",599.994615384615,28.9073076923077
"21789",2016-04-16,"Maryland",601.536923076923,28.9073076923077
"21790",2016-04-23,"Maryland",617.906538461539,28.9073076923077
"21791",2016-04-30,"Maryland",624.814807692308,28.9073076923077
"21792",2016-05-07,"Maryland",629.499038461538,30.5219230769231
"21793",2016-05-14,"Maryland",635.956346153846,33.1925
"21794",2016-05-21,"Maryland",638.357307692308,33.1925
"21795",2016-05-28,"Maryland",642.041923076923,33.1925
"21796",2016-06-04,"Maryland",650.762115384615,33.1925
"21797",2016-06-11,"Maryland",651.680384615385,34.9259615384615
"21798",2016-06-18,"Maryland",651.494423076923,34.9259615384615
"21799",2016-06-25,"Maryland",655.126346153846,34.9259615384615
"21800",2016-07-02,"Maryland",657.619615384615,34.9259615384615
"21801",2016-07-09,"Maryland",664.425961538462,36.9942307692308
"21802",2016-07-16,"Maryland",663.841153846154,33.9367307692308
