,,,Apr 21 – Apr 27,5966
,,,Apr 28 – May 4,6169
,,,May 5 – May 11,6081
,,,May 12 – May 18,5997
,,,May 19 – May 25,6087
,,,May 26 – Jun 1,6257
,,,Jun 2 – Jun 8,6180
,,,Jun 9 – Jun 15,6022
,,,Jun 16 – Jun 22,6043
,,,Jun 23 – Jun 29,6192
,,,Jun 30 – Jul 6,5954
,,,Jul 7 – Jul 13,6080
,,,Jul 14 – Jul 20,6185
,,,Jul 21 – Jul 27,6067
,,,Jul 28 – Aug 3,6149
,,,Aug 4 – Aug 10,6018
,,,Aug 11 – Aug 17,6044
,,,Aug 18 – Aug 24,5979
,,,Aug 25 – Aug 31,6274
,,,Sep 1 – Sep 7,6192
,,,Sep 8 – Sep 14,6241
,,,Sep 15 – Sep 21,6246
,,,Sep 22 – Sep 28,5894
,,,Sep 29 – Oct 5,6095
,,,Oct 6 – Oct 12,6121
,,,Oct 13 – Oct 19,5925
,,,Oct 20 – Oct 26,6026
,,,Oct 27 – Nov 2,5904
,,,Nov 3 – Nov 9,6011
,,,Nov 10 – Nov 16,6136
,,,Nov 17 – Nov 23,5909
,,,Nov 24 – Nov 30,5646
,,,Dec 1 – Dec 7,5910
,,,Dec 8 – Dec 14,6153
,,,Dec 15 – Dec 21,6080
,,,Dec 22 – Dec 28,6731
,,2024 – 2025,Dec 29 – Jan 4,6334
,,2025,Jan 5 – Jan 11,5387
,,,Jan 12 – Jan 18,5898
,,,Jan 19 – Jan 25,5896
,,,Jan 26 – Feb 1,6219
,,,Feb 2 – Feb 8,6294
,,,Feb 9 – Feb 15,6062
,,,Feb 16 – Feb 22,5617
,,,Feb 23 – Mar 1,6133
,,,Mar 2 – Mar 8,6215
,,,Mar 9 – Mar 15,6324
,,,Mar 16 – Mar 22,6309
,,,Mar 23 – Mar 29,6336
,,,Mar 30 – Apr 5,6104
,,,Apr 6 – Apr 12,4139
,,,Apr 13 – Apr 17,10 or fewer
Kansas,Less than 1 Years,2023,Jan 1 – Jan 7,62
,,,Jan 8 – Jan 14,49
,,,Jan 15 – Jan 21,53
,,,Jan 22 – Jan 28,55
,,,Jan 29 – Feb 4,48
,,,Feb 5 – Feb 11,53
,,,Feb 12 – Feb 18,50
,,,Feb 19 – Feb 25,64
,,,Feb 26 – Mar 4,53
,,,Mar 5 – Mar 11,66
,,,Mar 12 – Mar 18,59
,,,Mar 19 – Mar 25,76
,,,Mar 26 – Apr 1,65
,,,Apr 2 – Apr 8,82
,,,Apr 9 – Apr 15,61
,,,Apr 16 – Apr 22,73
,,,Apr 23 – Apr 29,53
,,,Apr 30 – May 6,50
,,,May 7 – May 13,47
,,,May 14 – May 20,57
,,,May 21 – May 27,60
,,,May 28 – Jun 3,58
,,,Jun 4 – Jun 10,48
,,,Jun 11 – Jun 17,61
,,,Jun 18 – Jun 24,57
,,,Jun 25 – Jul 1,41
,,,Jul 2 – Jul 8,53
,,,Jul 9 – Jul 15,55
,,,Jul 16 – Jul 22,60
,,,Jul 23 – Jul 29,34
,,,Jul 30 – Aug 5,60
,,,Aug 6 – Aug 12,51
,,,Aug 13 – Aug 19,57
,,,Aug 20 – Aug 26,70
,,,Aug 27 – Sep 2,70
,,,Sep 3 – Sep 9,56
,,,Sep 10 – Sep 16,59
,,,Sep 17 – Sep 23,64
,,,Sep 24 – Sep 30,74
,,,Oct 1 – Oct 7,62
,,,Oct 8 – Oct 14,53
,,,Oct 15 – Oct 21,73
,,,Oct 22 – Oct 28,58
,,,Oct 29 – Nov 4,73
,,,Nov 5 – Nov 11,87
,,,Nov 12 – Nov 18,87
,,,Nov 19 – Nov 25,92
,,,Nov 26 – Dec 2,84
,,,Dec 3 – Dec 9,97
,,,Dec 10 – Dec 16,100
,,,Dec 17 – Dec 23,117
,,,Dec 24 – Dec 30,129
,,2023 – 2024,Dec 31 – Jan 6,105
,,2024,Jan 7 – Jan 13,83
,,,Jan 14 – Jan 20,66
,,,Jan 21 – Jan 27,69
,,,Jan 28 – Feb 3,75
,,,Feb 4 – Feb 10,72
,,,Feb 11 – Feb 17,84
,,,Feb 18 – Feb 24,92
,,,Feb 25 – Mar 2,66
,,,Mar 3 – Mar 9,88
,,,Mar 10 – Mar 16,81
,,,Mar 17 – Mar 23,79
,,,Mar 24 – Mar 30,56
,,,Mar 31 – Apr 6,61
,,,Apr 7 – Apr 13,55
,,,Apr 14 – Apr 20,66
,,,Apr 21 – Apr 27,58
,,,Apr 28 – May 4,57
,,,May 5 – May 11,63
,,,May 12 – May 18,66
,,,May 19 – May 25,53
,,,May 26 – Jun 1,74
,,,Jun 2 – Jun 8,58
,,,Jun 9 – Jun 15,50
,,,Jun 16 – Jun 22,42
,,,Jun 23 – Jun 29,44
,,,Jun 30 – Jul 6,71
,,,Jul 7 – Jul 13,55
,,,Jul 14 – Jul 20,65
,,,Jul 21 – Jul 27,54
,,,Jul 28 – Aug 3,48
,,,Aug 4 – Aug 10,67
,,,Aug 11 – Aug 17,77
,,,Aug 18 – Aug 24,61
,,,Aug 25 – Aug 31,81
,,,Sep 1 – Sep 7,80
,,,Sep 8 – Sep 14,71
,,,Sep 15 – Sep 21,62
,,,Sep 22 – Sep 28,81
,,,Sep 29 – Oct 5,55
,,,Oct 6 – Oct 12,64
,,,Oct 13 – Oct 19,73
,,,Oct 20 – Oct 26,78
,,,Oct 27 – Nov 2,69
,,,Nov 3 – Nov 9,59
,,,Nov 10 – Nov 16,61
,,,Nov 17 – Nov 23,70
,,,Nov 24 – Nov 30,71
,,,Dec 1 – Dec 7,82
,,,Dec 8 – Dec 14,71
,,,Dec 15 – Dec 21,82
,,,Dec 22 – Dec 28,135
,,2024 – 2025,Dec 29 – Jan 4,140
,,2025,Jan 5 – Jan 11,87
,,,Jan 12 – Jan 18,78
,,,Jan 19 – Jan 25,77
,,,Jan 26 – Feb 1,89
,,,Feb 2 – Feb 8,95
,,,Feb 9 – Feb 15,113
,,,Feb 16 – Feb 22,83
,,,Feb 23 – Mar 1,67
,,,Mar 2 – Mar 8,72
,,,Mar 9 – Mar 15,59
,,,Mar 16 – Mar 22,77
,,,Mar 23 – Mar 29,86
,,,Mar 30 – Apr 5,61
,,,Apr 6 – Apr 12,43
,,,Apr 13 – Apr 17,10 or fewer
,≥ 1 and < 5 Years,2023,Jan 1 – Jan 7,137
,,,Jan 8 – Jan 14,123
,,,Jan 15 – Jan 21,121
,,,Jan 22 – Jan 28,127
,,,Jan 29 – Feb 4,133
,,,Feb 5 – Feb 11,159
,,,Feb 12 – Feb 18,140
,,,Feb 19 – Feb 25,123
,,,Feb 26 – Mar 4,154
,,,Mar 5 – Mar 11,194
,,,Mar 12 – Mar 18,188
,,,Mar 19 – Mar 25,174
,,,Mar 26 – Apr 1,171
,,,Apr 2 – Apr 8,176
,,,Apr 9 – Apr 15,175
,,,Apr 16 – Apr 22,169
,,,Apr 23 – Apr 29,178
,,,Apr 30 – May 6,185
,,,May 7 – May 13,162
,,,May 14 – May 20,155
,,,May 21 – May 27,168
,,,May 28 – Jun 3,173
,,,Jun 4 – Jun 10,172
,,,Jun 11 – Jun 17,166
,,,Jun 18 – Jun 24,157
,,,Jun 25 – Jul 1,169
,,,Jul 2 – Jul 8,150
,,,Jul 9 – Jul 15,146
,,,Jul 16 – Jul 22,131
,,,Jul 23 – Jul 29,153
,,,Jul 30 – Aug 5,141
,,,Aug 6 – Aug 12,122
,,,Aug 13 – Aug 19,136
,,,Aug 20 – Aug 26,134
,,,Aug 27 – Sep 2,175
,,,Sep 3 – Sep 9,185
,,,Sep 10 – Sep 16,161
,,,Sep 17 – Sep 23,173
,,,Sep 24 – Sep 30,124
,,,Oct 1 – Oct 7,150
,,,Oct 8 – Oct 14,152
,,,Oct 15 – Oct 21,182
,,,Oct 22 – Oct 28,147
,,,Oct 29 – Nov 4,155
,,,Nov 5 – Nov 11,161
,,,Nov 12 – Nov 18,196
,,,Nov 19 – Nov 25,199
,,,Nov 26 – Dec 2,186
,,,Dec 3 – Dec 9,210
,,,Dec 10 – Dec 16,228
,,,Dec 17 – Dec 23,232
,,,Dec 24 – Dec 30,251
,,2023 – 2024,Dec 31 – Jan 6,213
,,2024,Jan 7 – Jan 13,159
,,,Jan 14 – Jan 20,136
,,,Jan 21 – Jan 27,151
,,,Jan 28 – Feb 3,186
,,,Feb 4 – Feb 10,207
,,,Feb 11 – Feb 17,194
,,,Feb 18 – Feb 24,211
,,,Feb 25 – Mar 2,222
,,,Mar 3 – Mar 9,226
,,,Mar 10 – Mar 16,208
,,,Mar 17 – Mar 23,188
,,,Mar 24 – Mar 30,160
,,,Mar 31 – Apr 6,186
,,,Apr 7 – Apr 13,195
,,,Apr 14 – Apr 20,225
,,,Apr 21 – Apr 27,190
,,,Apr 28 – May 4,199
,,,May 5 – May 11,198
,,,May 12 – May 18,169
,,,May 19 – May 25,174
,,,May 26 – Jun 1,188
,,,Jun 2 – Jun 8,197
,,,Jun 9 – Jun 15,169
,,,Jun 16 – Jun 22,150
,,,Jun 23 – Jun 29,170
,,,Jun 30 – Jul 6,139
,,,Jul 7 – Jul 13,158
,,,Jul 14 – Jul 20,135
,,,Jul 21 – Jul 27,148
,,,Jul 28 – Aug 3,146
,,,Aug 4 – Aug 10,129
,,,Aug 11 – Aug 17,138
,,,Aug 18 – Aug 24,153
,,,Aug 25 – Aug 31,193
,,,Sep 1 – Sep 7,190
,,,Sep 8 – Sep 14,177
,,,Sep 15 – Sep 21,181
,,,Sep 22 – Sep 28,164
,,,Sep 29 – Oct 5,165
,,,Oct 6 – Oct 12,166
,,,Oct 13 – Oct 19,170
,,,Oct 20 – Oct 26,177
,,,Oct 27 – Nov 2,173
,,,Nov 3 – Nov 9,179
,,,Nov 10 – Nov 16,179
,,,Nov 17 – Nov 23,169
,,,Nov 24 – Nov 30,167
,,,Dec 1 – Dec 7,165
,,,Dec 8 – Dec 14,178
,,,Dec 15 – Dec 21,255
,,,Dec 22 – Dec 28,297
,,2024 – 2025,Dec 29 – Jan 4,234
,,2025,Jan 5 – Jan 11,162
,,,Jan 12 – Jan 18,144
,,,Jan 19 – Jan 25,181
,,,Jan 26 – Feb 1,202
,,,Feb 2 – Feb 8,248
,,,Feb 9 – Feb 15,218
,,,Feb 16 – Feb 22,200
,,,Feb 23 – Mar 1,160
,,,Mar 2 – Mar 8,170
,,,Mar 9 – Mar 15,181
,,,Mar 16 – Mar 22,176
,,,Mar 23 – Mar 29,156
,,,Mar 30 – Apr 5,170
,,,Apr 6 – Apr 12,131
,,,Apr 13 – Apr 17,10 or fewer
,≥ 5 and < 18 Years,2023,Jan 1 – Jan 7,298
,,,Jan 8 – Jan 14,301
,,,Jan 15 – Jan 21,308
,,,Jan 22 – Jan 28,409
,,,Jan 29 – Feb 4,363
,,,Feb 5 – Feb 11,351
,,,Feb 12 – Feb 18,361
,,,Feb 19 – Feb 25,373
,,,Feb 26 – Mar 4,362
,,,Mar 5 – Mar 11,481
,,,Mar 12 – Mar 18,382
,,,Mar 19 – Mar 25,440
,,,Mar 26 – Apr 1,492
,,,Apr 2 – Apr 8,498
,,,Apr 9 – Apr 15,542
,,,Apr 16 – Apr 22,487
,,,Apr 23 – Apr 29,501
,,,Apr 30 – May 6,523
,,,May 7 – May 13,512
,,,May 14 – May 20,511
,,,May 21 – May 27,460
,,,May 28 – Jun 3,423
,,,Jun 4 – Jun 10,408
,,,Jun 11 – Jun 17,384
,,,Jun 18 – Jun 24,386
,,,Jun 25 – Jul 1,399
,,,Jul 2 – Jul 8,428
,,,Jul 9 – Jul 15,393
,,,Jul 16 – Jul 22,383
,,,Jul 23 – Jul 29,313
,,,Jul 30 – Aug 5,353
,,,Aug 6 – Aug 12,339
,,,Aug 13 – Aug 19,416
,,,Aug 20 – Aug 26,408
,,,Aug 27 – Sep 2,536
,,,Sep 3 – Sep 9,517
,,,Sep 10 – Sep 16,505
,,,Sep 17 – Sep 23,561
,,,Sep 24 – Sep 30,523
,,,Oct 1 – Oct 7,499
,,,Oct 8 – Oct 14,485
,,,Oct 15 – Oct 21,498
,,,Oct 22 – Oct 28,436
,,,Oct 29 – Nov 4,423
,,,Nov 5 – Nov 11,486
,,,Nov 12 – Nov 18,573
,,,Nov 19 – Nov 25,360
,,,Nov 26 – Dec 2,434
,,,Dec 3 – Dec 9,527
,,,Dec 10 – Dec 16,517
,,,Dec 17 – Dec 23,447
,,,Dec 24 – Dec 30,400
,,2023 – 2024,Dec 31 – Jan 6,369
,,2024,Jan 7 – Jan 13,322
,,,Jan 14 – Jan 20,305
,,,Jan 21 – Jan 27,451
,,,Jan 28 – Feb 3,513
,,,Feb 4 – Feb 10,531
,,,Feb 11 – Feb 17,557
,,,Feb 18 – Feb 24,567
,,,Feb 25 – Mar 2,575
,,,Mar 3 – Mar 9,528
,,,Mar 10 – Mar 16,462
,,,Mar 17 – Mar 23,496
,,,Mar 24 – Mar 30,498
,,,Mar 31 – Apr 6,534
,,,Apr 7 – Apr 13,521
,,,Apr 14 – Apr 20,528
,,,Apr 21 – Apr 27,517
,,,Apr 28 – May 4,484
,,,May 5 – May 11,528
,,,May 12 – May 18,479
,,,May 19 – May 25,449
,,,May 26 – Jun 1,397
,,,Jun 2 – Jun 8,389
,,,Jun 9 – Jun 15,409
,,,Jun 16 – Jun 22,429
,,,Jun 23 – Jun 29,381
,,,Jun 30 – Jul 6,362
,,,Jul 7 – Jul 13,405
,,,Jul 14 – Jul 20,393
,,,Jul 21 – Jul 27,382
,,,Jul 28 – Aug 3,345
,,,Aug 4 – Aug 10,390
,,,Aug 11 – Aug 17,358
,,,Aug 18 – Aug 24,489
,,,Aug 25 – Aug 31,548
,,,Sep 1 – Sep 7,531
,,,Sep 8 – Sep 14,527
,,,Sep 15 – Sep 21,539
,,,Sep 22 – Sep 28,520
,,,Sep 29 – Oct 5,512
,,,Oct 6 – Oct 12,561
,,,Oct 13 – Oct 19,479
,,,Oct 20 – Oct 26,515
,,,Oct 27 – Nov 2,424
,,,Nov 3 – Nov 9,522
,,,Nov 10 – Nov 16,514
,,,Nov 17 – Nov 23,517
,,,Nov 24 – Nov 30,380
,,,Dec 1 – Dec 7,485
,,,Dec 8 – Dec 14,540
,,,Dec 15 – Dec 21,537
,,,Dec 22 – Dec 28,517
,,2024 – 2025,Dec 29 – Jan 4,325
,,2025,Jan 5 – Jan 11,262
,,,Jan 12 – Jan 18,366
,,,Jan 19 – Jan 25,420
,,,Jan 26 – Feb 1,505
,,,Feb 2 – Feb 8,614
,,,Feb 9 – Feb 15,543
,,,Feb 16 – Feb 22,392
,,,Feb 23 – Mar 1,421
,,,Mar 2 – Mar 8,436
,,,Mar 9 – Mar 15,481
,,,Mar 16 – Mar 22,362
,,,Mar 23 – Mar 29,444
,,,Mar 30 – Apr 5,445
,,,Apr 6 – Apr 12,366
,,,Apr 13 – Apr 17,10 or fewer
,≥ 18 and < 50 Years,2023,Jan 1 – Jan 7,1533
,,,Jan 8 – Jan 14,1578
,,,Jan 15 – Jan 21,1500
,,,Jan 22 – Jan 28,1567
,,,Jan 29 – Feb 4,1518
,,,Feb 5 – Feb 11,1549
,,,Feb 12 – Feb 18,1546
,,,Feb 19 – Feb 25,1570
,,,Feb 26 – Mar 4,1574
,,,Mar 5 – Mar 11,2197
,,,Mar 12 – Mar 18,2096
,,,Mar 19 – Mar 25,2214
,,,Mar 26 – Apr 1,2086
,,,Apr 2 – Apr 8,2070
,,,Apr 9 – Apr 15,2119
,,,Apr 16 – Apr 22,2101
,,,Apr 23 – Apr 29,2174
,,,Apr 30 – May 6,2084
,,,May 7 – May 13,2224
,,,May 14 – May 20,2247
,,,May 21 – May 27,2194
,,,May 28 – Jun 3,2266
,,,Jun 4 – Jun 10,2174
,,,Jun 11 – Jun 17,2220
,,,Jun 18 – Jun 24,2266
,,,Jun 25 – Jul 1,2306
,,,Jul 2 – Jul 8,2271
,,,Jul 9 – Jul 15,2265
,,,Jul 16 – Jul 22,2264
,,,Jul 23 – Jul 29,2261
,,,Jul 30 – Aug 5,2223
,,,Aug 6 – Aug 12,2256
,,,Aug 13 – Aug 19,2252
,,,Aug 20 – Aug 26,2388
,,,Aug 27 – Sep 2,2323
,,,Sep 3 – Sep 9,2416
,,,Sep 10 – Sep 16,2281
,,,Sep 17 – Sep 23,2330
,,,Sep 24 – Sep 30,2351
,,,Oct 1 – Oct 7,2262
,,,Oct 8 – Oct 14,2219
,,,Oct 15 – Oct 21,2160
,,,Oct 22 – Oct 28,2247
,,,Oct 29 – Nov 4,2104
,,,Nov 5 – Nov 11,2380
,,,Nov 12 – Nov 18,2224
,,,Nov 19 – Nov 25,2157
,,,Nov 26 – Dec 2,2149
,,,Dec 3 – Dec 9,2271
,,,Dec 10 – Dec 16,2241
,,,Dec 17 – Dec 23,2317
,,,Dec 24 – Dec 30,2395
,,2023 – 2024,Dec 31 – Jan 6,2381
,,2024,Jan 7 – Jan 13,2011
,,,Jan 14 – Jan 20,2084
,,,Jan 21 – Jan 27,2287
,,,Jan 28 – Feb 3,2274
,,,Feb 4 – Feb 10,2407
,,,Feb 11 – Feb 17,2375
,,,Feb 18 – Feb 24,2338
,,,Feb 25 – Mar 2,2468
,,,Mar 3 – Mar 9,2295
,,,Mar 10 – Mar 16,2364
,,,Mar 17 – Mar 23,2320
,,,Mar 24 – Mar 30,2431
,,,Mar 31 – Apr 6,2269
,,,Apr 7 – Apr 13,2322
,,,Apr 14 – Apr 20,2444
,,,Apr 21 – Apr 27,2304
,,,Apr 28 – May 4,2282
,,,May 5 – May 11,2309
,,,May 12 – May 18,2481
,,,May 19 – May 25,2433
,,,May 26 – Jun 1,2366
,,,Jun 2 – Jun 8,2469
,,,Jun 9 – Jun 15,2519
,,,Jun 16 – Jun 22,2487
,,,Jun 23 – Jun 29,2463
,,,Jun 30 – Jul 6,2437
,,,Jul 7 – Jul 13,2413
,,,Jul 14 – Jul 20,2481
,,,Jul 21 – Jul 27,2431
,,,Jul 28 – Aug 3,2499
,,,Aug 4 – Aug 10,2410
,,,Aug 11 – Aug 17,2360
,,,Aug 18 – Aug 24,2508
,,,Aug 25 – Aug 31,2461
,,,Sep 1 – Sep 7,2403
,,,Sep 8 – Sep 14,2504
,,,Sep 15 – Sep 21,2399
,,,Sep 22 – Sep 28,2363
,,,Sep 29 – Oct 5,2446
,,,Oct 6 – Oct 12,2360
,,,Oct 13 – Oct 19,2381
,,,Oct 20 – Oct 26,2316
,,,Oct 27 – Nov 2,2436
,,,Nov 3 – Nov 9,2428
,,,Nov 10 – Nov 16,2429
,,,Nov 17 – Nov 23,2344
,,,Nov 24 – Nov 30,2165
,,,Dec 1 – Dec 7,2370
,,,Dec 8 – Dec 14,2275
,,,Dec 15 – Dec 21,2399
,,,Dec 22 – Dec 28,2504
,,2024 – 2025,Dec 29 – Jan 4,2529
,,2025,Jan 5 – Jan 11,2029
,,,Jan 12 – Jan 18,2299
,,,Jan 19 – Jan 25,2262
,,,Jan 26 – Feb 1,2506
,,,Feb 2 – Feb 8,2622
,,,Feb 9 – Feb 15,2421
,,,Feb 16 – Feb 22,2322
,,,Feb 23 – Mar 1,2315
,,,Mar 2 – Mar 8,2365
,,,Mar 9 – Mar 15,2479
,,,Mar 16 – Mar 22,2402
,,,Mar 23 – Mar 29,2402
,,,Mar 30 – Apr 5,2443
,,,Apr 6 – Apr 12,1719
,,,Apr 13 – Apr 17,10 or fewer
,≥ 50 and < 65 Years,2023,Jan 1 – Jan 7,708
,,,Jan 8 – Jan 14,688
,,,Jan 15 – Jan 21,680
,,,Jan 22 – Jan 28,707
,,,Jan 29 – Feb 4,634
,,,Feb 5 – Feb 11,695
,,,Feb 12 – Feb 18,699
,,,Feb 19 – Feb 25,723
,,,Feb 26 – Mar 4,679
,,,Mar 5 – Mar 11,894
,,,Mar 12 – Mar 18,912
,,,Mar 19 – Mar 25,1011
,,,Mar 26 – Apr 1,955
,,,Apr 2 – Apr 8,949
,,,Apr 9 – Apr 15,968
,,,Apr 16 – Apr 22,972
,,,Apr 23 – Apr 29,859
,,,Apr 30 – May 6,974
,,,May 7 – May 13,1039
,,,May 14 – May 20,992
,,,May 21 – May 27,1040
,,,May 28 – Jun 3,1037
,,,Jun 4 – Jun 10,1000
,,,Jun 11 – Jun 17,994
,,,Jun 18 – Jun 24,1031
,,,Jun 25 – Jul 1,977
,,,Jul 2 – Jul 8,955
,,,Jul 9 – Jul 15,1065
,,,Jul 16 – Jul 22,1052
,,,Jul 23 – Jul 29,1040
,,,Jul 30 – Aug 5,1040
,,,Aug 6 – Aug 12,961
,,,Aug 13 – Aug 19,1058
,,,Aug 20 – Aug 26,1028
,,,Aug 27 – Sep 2,1072
,,,Sep 3 – Sep 9,1116
,,,Sep 10 – Sep 16,1041
,,,Sep 17 – Sep 23,973
,,,Sep 24 – Sep 30,978
,,,Oct 1 – Oct 7,1008
,,,Oct 8 – Oct 14,955
,,,Oct 15 – Oct 21,996
,,,Oct 22 – Oct 28,969
,,,Oct 29 – Nov 4,927
,,,Nov 5 – Nov 11,986
,,,Nov 12 – Nov 18,1015
,,,Nov 19 – Nov 25,946
,,,Nov 26 – Dec 2,992
,,,Dec 3 – Dec 9,1001
,,,Dec 10 – Dec 16,1019
,,,Dec 17 – Dec 23,999
,,,Dec 24 – Dec 30,1048
,,2023 – 2024,Dec 31 – Jan 6,1056
,,2024,Jan 7 – Jan 13,972
,,,Jan 14 – Jan 20,912
,,,Jan 21 – Jan 27,1043
,,,Jan 28 – Feb 3,1067
,,,Feb 4 – Feb 10,982
,,,Feb 11 – Feb 17,989
,,,Feb 18 – Feb 24,1027
,,,Feb 25 – Mar 2,1047
,,,Mar 3 – Mar 9,1068
,,,Mar 10 – Mar 16,1028
,,,Mar 17 – Mar 23,989
,,,Mar 24 – Mar 30,1031
,,,Mar 31 – Apr 6,1035
,,,Apr 7 – Apr 13,1003
,,,Apr 14 – Apr 20,1083
,,,Apr 21 – Apr 27,960
,,,Apr 28 – May 4,1025
,,,May 5 – May 11,1043
,,,May 12 – May 18,1007
,,,May 19 – May 25,1058
,,,May 26 – Jun 1,1030
,,,Jun 2 – Jun 8,1106
,,,Jun 9 – Jun 15,1097
,,,Jun 16 – Jun 22,1039
,,,Jun 23 – Jun 29,1080
,,,Jun 30 – Jul 6,930
,,,Jul 7 – Jul 13,1107
,,,Jul 14 – Jul 20,1051
,,,Jul 21 – Jul 27,1037
,,,Jul 28 – Aug 3,1001
,,,Aug 4 – Aug 10,1081
,,,Aug 11 – Aug 17,1011
,,,Aug 18 – Aug 24,1043
,,,Aug 25 – Aug 31,1037
,,,Sep 1 – Sep 7,1056
,,,Sep 8 – Sep 14,1013
,,,Sep 15 – Sep 21,1036
,,,Sep 22 – Sep 28,1060
,,,Sep 29 – Oct 5,964
,,,Oct 6 – Oct 12,945
,,,Oct 13 – Oct 19,995
,,,Oct 20 – Oct 26,1025
,,,Oct 27 – Nov 2,1027
,,,Nov 3 – Nov 9,975
,,,Nov 10 – Nov 16,990
,,,Nov 17 – Nov 23,1033
,,,Nov 24 – Nov 30,882
,,,Dec 1 – Dec 7,993
,,,Dec 8 – Dec 14,1007
,,,Dec 15 – Dec 21,1090
,,,Dec 22 – Dec 28,1126
,,2024 – 2025,Dec 29 – Jan 4,1094
,,2025,Jan 5 – Jan 11,975
,,,Jan 12 – Jan 18,1042
,,,Jan 19 – Jan 25,1007
,,,Jan 26 – Feb 1,1099
,,,Feb 2 – Feb 8,1166
,,,Feb 9 – Feb 15,1047
,,,Feb 16 – Feb 22,1085
,,,Feb 23 – Mar 1,1129
,,,Mar 2 – Mar 8,1021
,,,Mar 9 – Mar 15,1086
,,,Mar 16 – Mar 22,1030
,,,Mar 23 – Mar 29,1088
,,,Mar 30 – Apr 5,1045
,,,Apr 6 – Apr 12,650
,,,Apr 13 – Apr 17,10 or fewer
,65 Years or more,2023,Jan 1 – Jan 7,1100
,,,Jan 8 – Jan 14,1012
,,,Jan 15 – Jan 21,1052
,,,Jan 22 – Jan 28,997
,,,Jan 29 – Feb 4,1005
,,,Feb 5 – Feb 11,1086
,,,Feb 12 – Feb 18,1139
,,,Feb 19 – Feb 25,1147
,,,Feb 26 – Mar 4,1111
,,,Mar 5 – Mar 11,1466
,,,Mar 12 – Mar 18,1495
,,,Mar 19 – Mar 25,1514
,,,Mar 26 – Apr 1,1576
,,,Apr 2 – Apr 8,1507
,,,Apr 9 – Apr 15,1498
,,,Apr 16 – Apr 22,1483
,,,Apr 23 – Apr 29,1528
,,,Apr 30 – May 6,1553
,,,May 7 – May 13,1545
,,,May 14 – May 20,1572
,,,May 21 – May 27,1511
,,,May 28 – Jun 3,1617
,,,Jun 4 – Jun 10,1600
,,,Jun 11 – Jun 17,1529
,,,Jun 18 – Jun 24,1538
,,,Jun 25 – Jul 1,1531
,,,Jul 2 – Jul 8,1551
,,,Jul 9 – Jul 15,1583
,,,Jul 16 – Jul 22,1546
,,,Jul 23 – Jul 29,1491
,,,Jul 30 – Aug 5,1530
,,,Aug 6 – Aug 12,1598
,,,Aug 13 – Aug 19,1534
,,,Aug 20 – Aug 26,1553
,,,Aug 27 – Sep 2,1561
,,,Sep 3 – Sep 9,1557
,,,Sep 10 – Sep 16,1561
,,,Sep 17 – Sep 23,1593
,,,Sep 24 – Sep 30,1540
,,,Oct 1 – Oct 7,1548
,,,Oct 8 – Oct 14,1507
,,,Oct 15 – Oct 21,1566
,,,Oct 22 – Oct 28,1516
,,,Oct 29 – Nov 4,1448
,,,Nov 5 – Nov 11,1541
,,,Nov 12 – Nov 18,1678
,,,Nov 19 – Nov 25,1574
,,,Nov 26 – Dec 2,1527
,,,Dec 3 – Dec 9,1633
,,,Dec 10 – Dec 16,1599
,,,Dec 17 – Dec 23,1601
,,,Dec 24 – Dec 30,1731
,,2023 – 2024,Dec 31 – Jan 6,1633
,,2024,Jan 7 – Jan 13,1470
,,,Jan 14 – Jan 20,1424
,,,Jan 21 – Jan 27,1574
,,,Jan 28 – Feb 3,1606
,,,Feb 4 – Feb 10,1522
,,,Feb 11 – Feb 17,1625
,,,Feb 18 – Feb 24,1668
,,,Feb 25 – Mar 2,1573
,,,Mar 3 – Mar 9,1642
,,,Mar 10 – Mar 16,1745
,,,Mar 17 – Mar 23,1626
,,,Mar 24 – Mar 30,1680
,,,Mar 31 – Apr 6,1585
,,,Apr 7 – Apr 13,1661
,,,Apr 14 – Apr 20,1665
,,,Apr 21 – Apr 27,1562
,,,Apr 28 – May 4,1638
,,,May 5 – May 11,1656
,,,May 12 – May 18,1662
,,,May 19 – May 25,1696
,,,May 26 – Jun 1,1691
,,,Jun 2 – Jun 8,1659
,,,Jun 9 – Jun 15,1687
,,,Jun 16 – Jun 22,1683
,,,Jun 23 – Jun 29,1679
,,,Jun 30 – Jul 6,1670
,,,Jul 7 – Jul 13,1773
,,,Jul 14 – Jul 20,1726
,,,Jul 21 – Jul 27,1693
,,,Jul 28 – Aug 3,1705
,,,Aug 4 – Aug 10,1674
,,,Aug 11 – Aug 17,1632
,,,Aug 18 – Aug 24,1746
,,,Aug 25 – Aug 31,1642
,,,Sep 1 – Sep 7,1721
,,,Sep 8 – Sep 14,1739
,,,Sep 15 – Sep 21,1666
,,,Sep 22 – Sep 28,1726
,,,Sep 29 – Oct 5,1633
,,,Oct 6 – Oct 12,1733
,,,Oct 13 – Oct 19,1626
,,,Oct 20 – Oct 26,1682
,,,Oct 27 – Nov 2,1630
,,,Nov 3 – Nov 9,1556
,,,Nov 10 – Nov 16,1670
,,,Nov 17 – Nov 23,1651
,,,Nov 24 – Nov 30,1595
,,,Dec 1 – Dec 7,1759
,,,Dec 8 – Dec 14,1751
,,,Dec 15 – Dec 21,1782
,,,Dec 22 – Dec 28,1954
,,2024 – 2025,Dec 29 – Jan 4,1927
